,Date_Close,Date_Open,Date_Previews,Intermission,Market,Prod_Type,Run_Time_Minutes,Run_Time_String,Run_Type,Show_Name,Show_Type,Theatre,Theatre_Address
490,2008-01-06,2007-12-02,2007-11-01,,Broadway,Revival Production,,,Limited Run,Cymbeline,Play, Vivian Beaumont Theatre,"         Vivian Beaumont Theatre (New York, NY) 150 West 65th St. at Broadway Seating Chart  "
491,2008-01-06,2007-11-01,,,Broadway,Revival Production,,,Limited Run,Cyrano de Bergerac,Play, Richard Rodgers Theatre,"         Richard Rodgers Theatre (New York, NY) 226 W. 46th St. Seating Chart  "
492,2007-08-19,2007-05-06,,,Broadway,Original Production Production,,,Limited Run,Deuce,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. Seating Chart  "
493,2008-01-06,2007-11-09,2007-11-01,,Broadway,Original Production Production,80.0,"1 hour and 20 minutes, with no ",Limited Run,Dr. Seuss' How the Grinch Stole Christmas!,Musical, St. James Theatre,"         St. James Theatre (Broadway) (New York, NY) 246 West 44th St. Seating Chart  "
494,2007-11-09,2007-11-01,2007-11-01,,Broadway,Original Production Production,,,Limited Run,Duran Duran: Red Carpet Massacre,, Ethel Barrymore Theatre,"         Roseland Ballroom (New York, NY) 239 W. 52nd Street "
495,2007-08-19,2007-04-22,,,Broadway,Original Production Production,115.0,"1 hour and 55 minutes, with no ",Open Run,Frost/Nixon,Play, Bernard B. Jacobs Theatre,"         Bernard B. Jacobs Theatre (New York, NY) 242 West 45th St. Seating Chart  "
496,2009-01-04,2007-08-19,,1,Broadway,Revival Production,135.0,"2 hours and 15 minutes, with one ",Open Run,Grease,Musical, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. Seating Chart   Schedule   Running Time: 2 hours and 15 minutes, with one intermission Tuesday at 7pm Wednesday at 2pm Thursday and Friday at 8pm Saturday at 2pm and 8pm Sunday at 2pm and 7pm "
497,2007-07-08,2007-04-12,,1,Broadway,Revival Production,120.0,"2 hours, with one ",Limited Run,Inherit the Wind,Play, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. Seating Chart  "
498,2008-03-09,2007-12-09,2007-11-08,,Broadway,Original Production Production,,,Open Run,Is He Dead?,Play, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. Seating Chart  "
499,2007-06-10,2007-02-22,,,Broadway,Revival Production,,,Open Run,Journey's End,Play, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. Seating Chart  "
500,2008-10-19,2007-04-29,,1,Broadway,Original Production Production,150.0,Two hours and 30 minutes with one ,Open Run,Legally Blonde,Musical, Orpheum Theatre,"         Palace Theatre (Broadway) (New York, NY) 1564 Broadway Seating Chart   Schedule   Running Time: Two hours and 30 minutes with one intermission Wednesday at 2pm and 8pm Thursday and Friday at 8pm Saturday at 2pm and 8pm Sunday at 2pm and 7pm  "
501,2007-06-24,2007-05-03,,1,Broadway,Original Production Production,,,Limited Run,LoveMusik,Musical, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. Seating Chart  "
502,2007-11-25,2007-10-04,,1,Broadway,Original Production Production,,,Limited Run,Mauritius,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. Seating Chart  "
503,2007-08-19,2007-06-28,,1,Broadway,Revival Production,130.0,Two hours and 10 minutes with two ,Limited Run,Old Acquaintance,Play, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. Seating Chart  "
504,2007-04-29,2007-03-08,,,Broadway,Revival Production,120.0,Two hours with one ,Limited Run,Prelude to a Kiss,Play, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. Seating Chart  "
505,2007-12-16,2007-10-18,,,Broadway,Revival Production,,,Limited Run,Pygmalion,Play, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. Seating Chart  "
506,2007-07-01,2007-05-08,,,Broadway,Original Production Production,,,Open Run,Radio Golf,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. Seating Chart  "
507,2008-03-09,2007-11-04,,1,Broadway,Original Production Production,,,Limited Run,Rock 'n' Roll,Play, Bernard B. Jacobs Theatre,"         Bernard B. Jacobs Theatre (New York, NY) 242 West 45th St. Seating Chart  "
508,2007-06-24,2007-03-11,,,Broadway,Original Production Production,,,Limited Run,Talk Radio,Play, Longacre Theatre,"         Longacre Theatre (New York, NY) 220 West 48th Street Seating Chart  "
509,2007-10-22,2007-10-22,,,Broadway,Original Production Production,,,Limited Run,The 24 Hour Plays 2007,, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. "
510,2007-05-13,2007-02-18,,,Broadway,Original Production Production,150.0,Two hours and 30 minutes with one ,Repertory (Limited Run),The Coast of Utopia: Part 3 - Salvage,Play, Vivian Beaumont Theatre,"         Vivian Beaumont Theatre (New York, NY) 150 West 65th St. at Broadway Seating Chart  "
511,2008-03-02,2007-12-03,,,Broadway,Original Production Production,,,Open Run,The Farnsworth Invention,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. Seating Chart  "
512,2008-04-13,2007-12-16,,,Broadway,Revival Production,,,Limited Run,The Homecoming,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. Seating Chart  "
513,2007-06-17,2007-04-05,,1,Broadway,Original Production Production,,,Open Run,The Pirate Queen,Musical, Cadillac Palace Theatre,"         Hilton Theatre (New York, NY) 213 West 42nd St. Seating Chart  "
514,2007-12-09,2007-10-11,,1,Broadway,Revival Production,,,Limited Run,The Ritz,Play, Studio 54,"         Studio 54 (New York, NY) 254 West 54th St. Seating Chart  "
515,2008-03-30,2007-12-06,,1,Broadway,Original Production Production,135.0,"2 hours and 15 minutes, with one ",Limited Run,The Seafarer,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. Seating Chart  "
516,2007-08-25,2007-03-29,,,Broadway,Original Production Production,95.0,"One hour and 35 minutes, with no ",Limited Run,The Year of Magical Thinking,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. Seating Chart  "
517,2007-03-11,2007-01-25,,,Broadway,Revival Production,,,Limited Run,Translations,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. Seating Chart  "
518,2008-09-28,2007-07-10,,,Broadway,Original Production Production,90.0,"90 minutes, with no ",Open Run,Xanadu,Musical, Hayes Theatre,"         Hayes Theatre (New York, NY) 240 West 44th St. Seating Chart   Schedule   Running Time: 90 minutes, with no intermission Tuesday at 7pm Wednesday through Saturday at 8pm Wednesday and Saturday at 2pm Sunday at 3pm  "
519,2009-01-04,2007-11-08,,1,Broadway,Original Production Production,160.0,"2 hours and 40 minutes, with one ",Open Run,Young Frankenstein,Musical, Paramount Theatre,"         Hilton Theatre (New York, NY) 213 West 42nd St. Seating Chart   Schedule   Running Time: 2 hours and 40 minutes, with one intermission Tuesday at 7pm Wednesday through Saturday at 8pm Wednesday and Saturday at 2pm Sunday at 3pm "
520,2008-08-17,2006-10-05,,,Broadway,Revival Production,120.0,"2 hours, with no ",Open Run,A Chorus Line,Musical, Curran Theatre,"         Gerald Schoenfeld Theatre (New York, NY) 236 West 45th St. Seating Chart   Schedule   Running Time: 2 hours, with no intermission Wednesday at 2pm and 8pm Thursday and Friday at 8pm Saturday at 2pm and 8pm Sunday at 1:30 and 6:30pm "
521,2006-06-25,2006-04-17,,,Broadway,Revival Production,,,Limited Run,Awake and Sing!,Play, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. Seating Chart  "
522,2006-05-21,2006-02-16,,,Broadway,Revival Production,135.0,Two hours and 15 minutes with one ,Limited Run,Barefoot in the Park,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. Seating Chart  "
523,2006-08-06,2006-01-26,,,Broadway,Original Production Production,90.0,One hour and 30 minutes with no ,Open Run,Bridge & Tunnel,, Hayes Theatre,"         Hayes Theatre (New York, NY) 240 West 44th St. Seating Chart  "
524,2007-01-14,2006-10-25,,1,Broadway,Revival Production,150.0,Two hours and 30 minutes with one ,Limited Run,Butley,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. Seating Chart  "
525,2007-07-01,2006-11-29,,1,Broadway,Revival Production,160.0,"Two hours and 40 minutes, with one ",Open Run,Company,Musical, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. Seating Chart  "
526,2007-01-07,2006-11-08,,,Broadway,Original Production Production,,,Limited Run,Dr. Seuss' How the Grinch Stole Christmas!,Musical, Hilton Theatre,"         Hilton Theatre (New York, NY) 213 West 42nd St. Seating Chart  "
527,2006-08-13,2006-05-04,,,Broadway,Revival Production,155.0,Two hours and 35 minutes with one ,Open Run,Faith Healer,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. Seating Chart  "
528,2006-05-20,2006-04-09,,,Broadway,Original Production Production,,,Open Run,Festen,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. "
529,2007-07-29,2006-11-02,,1,Broadway,Original Production Production,160.0,Two hours and 40 minutes with one ,Open Run,Grey Gardens,Musical, Walter Kerr Theatre,"         Walter Kerr Theatre (New York, NY) 219 West 48th St. Seating Chart  "
530,2006-12-17,2006-10-11,,,Broadway,Revival Production,165.0,Two hours and 45 minutes with one ,Limited Run,Heartbreak House,Play, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. Seating Chart  "
531,2006-12-17,2006-12-07,2006-11-20,1,Broadway,Original Production Production,,,Open Run,High Fidelity,Musical, Colonial Theatre,"         Imperial Theatre (Broadway) (New York, NY) 249 West 45th St. Seating Chart  "
532,2006-07-23,2006-04-30,,1,Broadway,Original Production Production,,,Open Run,Hot Feet,Musical, National Theatre,"         Hilton Theatre (New York, NY) 213 West 42nd St. Seating Chart  "
533,2006-11-26,2006-09-28,,,Broadway,Original Production Production,90.0,One hour and 30 minutes with no ,Open Run,Jay Johnson: The Two and Only,, Hayes Theatre,"         Hayes Theatre (New York, NY) 240 West 44th St. Seating Chart  "
534,2006-11-26,2006-01-01,,1,Broadway,Original Production Production,,,Open Run,Jerry Springer: The Opera,,,
535,2006-09-10,2006-08-15,,,Broadway,Original Production Production,140.0,Two hours and 20 minutes with one ,Limited Run,Kiki & Herb: Alive on Broadway,Musical, Hayes Theatre,"         Hayes Theatre (New York, NY) 240 West 44th St. Seating Chart  "
536,2008-01-06,2006-11-09,,1,Broadway,Revival Production,,,Limited Run,Les Miserables,Musical, Broadhurst Theatre,"         Broadhurst Theatre (New York, NY) 235 W. 44th St. Seating Chart  "
537,2006-05-28,2006-04-25,,1,Broadway,Original Production Production,,,Open Run,Lestat,Musical, Curran Theatre,"         Palace Theatre (Broadway) (New York, NY) 1564 Broadway "
538,2006-11-26,2006-10-12,,,Broadway,Original Production Production,135.0,Two hours and 15 minutes with one ,Limited Run,Losing Louie,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. Seating Chart  "
539,2007-01-07,2006-08-17,,1,Broadway,Original Production Production,120.0,Two hours with no ,Open Run,Martin Short: Fame Becomes Me,Musical, Bernard B. Jacobs Theatre,"         Bernard B. Jacobs Theatre (New York, NY) 242 West 45th St. Seating Chart  "
540,2013-03-03,2006-11-16,,1,Broadway,Original Production Production,160.0,"2 hours and 40 minutes, with 1 ",Limited Run,Mary Poppins,Musical, New Amsterdam Theatre,"         New Amsterdam Theatre (New York, NY) 214 West 42nd St. Seating Chart   Schedule   Running Time: 2 hours and 40 minutes, with 1 intermission Tuesday through Thursday at 7pm Friday at 8pm Saturday at 2pm and 8pm Sunday at 1pm and 6:30pm   "
541,2006-04-09,2006-02-02,,,Broadway,Original Production Production,120.0,Two hours with one ,Limited Run,Rabbit Hole,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. Seating Chart  "
542,2006-04-24,2006-04-24,,1,Broadway,Production,,,Limited Run,Rent Reunion Concert,Musical, Nederlander Theatre,"         Nederlander Theatre (New York, NY) 208 W. 41st St. "
543,2006-04-30,2006-03-12,,1,Broadway,Original Production Production,135.0,"2 hours and 15 minutes, with one ",Open Run,Ring of Fire,Musical, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. Seating Chart  "
544,2006-07-16,2006-05-09,,,Broadway,Original Production Production,90.0,One hour and 30 minutes with no ,Limited Run,Shining City,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. Seating Chart  "
545,2009-01-18,2006-12-10,2006-11-16,1,Broadway,Original Production Production,135.0,Two hours and 15 minutes with one ,Open Run,Spring Awakening,Musical, Eugene O'Neill Theatre,"         Eugene O'Neill Theatre (New York, NY) 230 West 49th St. Seating Chart   Schedule   Running Time: Two hours and 15 minutes with one intermission Tuesday at 7pm Wednesday through Friday @8pm Saturday at 2pm and 8pm Sunday at 2pm and 7pm  Beginning June 16: Monday at 8pm Tuesday at 7pm Wednesday through Saturday at 8pm Wednesday and Saturday at 2pm "
546,2007-07-08,2006-05-10,,1,Broadway,Original Production Production,,,Open Run,Tarzan,Musical, Richard Rodgers Theatre,"         Richard Rodgers Theatre (New York, NY) 226 W. 46th St. Seating Chart  "
547,2006-10-23,2006-10-23,,,Broadway,Original Production Production,,,Limited Run,The 24 Hour Plays 2006,, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. "
548,2007-03-11,2006-12-14,2006-11-29,1,Broadway,Revival Production,130.0,"2 hours and 10 minutes, with one ",Limited Run,The Apple Tree,Musical, Studio 54,"         Studio 54 (New York, NY) 254 West 54th St. Seating Chart  "
549,2006-10-16,2006-10-16,2006-11-29,1,Broadway,Revival Production,,,Limited Run,The Best Little Whorehouse in Texas,Musical, August Wilson Theatre,"         August Wilson Theatre (New York, NY) 245 W. 52nd St. "
550,2006-05-21,2006-05-07,,,Broadway,Revival Production,120.0,Two hours and with one ,Open Run,The Caine Mutiny Court-Martial,Play, Gerald Schoenfeld Theatre,"         Gerald Schoenfeld Theatre (New York, NY) 236 West 45th St. Seating Chart  "
551,2007-05-13,2006-12-21,,,Broadway,Original Production Production,,,Repertory (Limited Run),The Coast of Utopia,Play, Vivian Beaumont Theatre,"         Vivian Beaumont Theatre (New York, NY) 150 West 65th St. at Broadway "
552,2007-05-12,2006-11-27,,,Broadway,Original Production Production,180.0,Three hours with one ,Repertory (Limited Run),The Coast of Utopia: Part 1 - Voyage,Play, Vivian Beaumont Theatre,"         Vivian Beaumont Theatre (New York, NY) 150 West 65th St. at Broadway Seating Chart  "
553,2007-05-12,2006-12-21,,,Broadway,Original Production Production,180.0,Three hours with one ,Repertory (Limited Run),The Coast of Utopia: Part 2 - Shipwreck,Play, Vivian Beaumont Theatre,"         Vivian Beaumont Theatre (New York, NY) 150 West 65th St. at Broadway Seating Chart  "
554,2007-12-30,2006-05-01,,1,Broadway,Original Production Production,,,Open Run,The Drowsy Chaperone,Musical, Marquis Theatre,"         Marquis Theatre (New York, NY) 1535 Broadway Seating Chart  "
555,2006-10-01,2006-04-23,,,Broadway,Original Production Production,165.0,Two hours and 45 minutes with one ,Open Run,The History Boys,Play, Broadhurst Theatre,"         Broadhurst Theatre (New York, NY) 235 W. 44th St. Seating Chart  "
556,2006-09-03,2006-05-03,,,Broadway,Original Production Production,25.0,Two hours and 5 minutes with one ,Open Run,The Lieutenant of Inishmore,Play, Lyceum Theatre,"         Lyceum Theatre (London, ) (Covent Garden/Charing Cross) Wellington Street, just off Strand London, Seating Chart  "
557,2007-02-18,2006-11-13,,,Broadway,Original Production Production,120.0,Two hours with one ,Open Run,The Little Dog Laughed,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. Seating Chart  "
558,2006-06-17,2006-02-23,,1,Broadway,Revival Production,150.0,"2 hours and 30 minutes, with one ",Limited Run,The Pajama Game,Musical, American Airlines Theatre,"         American Airlines Theatre (New York, NY) 229 W. 42nd St. Seating Chart  "
559,2006-06-25,2006-04-20,,1,Broadway,Revival Production,,,Limited Run,The Threepenny Opera,Musical, Studio 54,"         Studio 54 (New York, NY) 254 West 54th St. Seating Chart  "
560,2006-11-19,2006-10-26,,,Broadway,Original Production Production,,,Open Run,The Times They are A-Changin',Musical, Brooks Atkinson Theatre,"         Brooks Atkinson Theatre (New York, NY) 256 W. 47th St. Seating Chart  "
561,2007-03-11,2006-11-30,2006-11-09,1,Broadway,Original Production Production,135.0,Two hours and 15 minutes with one ,Limited Run,The Vertical Hour,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. Seating Chart  "
562,2006-12-31,2006-04-27,,1,Broadway,Original Production Production,150.0,"2 hours and 30 minutes, with one ",Open Run,The Wedding Singer,Musical, Fifth Avenue Theatre,"         Al Hirschfeld Theatre (New York, NY) 302 W. 45th St. Seating Chart  "
